t,mem_available_gib,gtt_used_gib,vram_used_gib,rss_gib
20.05,11.23,94.67,0.17,0.61
20.31,11.22,94.67,0.17,0.61
20.56,11.23,94.67,0.17,0.61
20.81,11.23,94.67,0.17,0.61
21.06,11.24,94.67,0.17,0.61
21.31,11.22,94.67,0.17,0.61
21.56,11.11,94.67,0.17,0.61
21.81,11.14,94.67,0.17,0.61
22.06,11.12,94.67,0.17,0.61
22.31,11.12,94.67,0.17,0.61
22.56,11.14,94.67,0.17,0.61
22.81,11.11,94.67,0.17,0.62
23.06,11.12,94.67,0.17,0.62
23.31,11.12,94.67,0.17,0.62
23.56,11.15,94.67,0.17,0.62
23.81,11.13,94.67,0.17,0.62
24.07,11.13,94.67,0.17,0.62
24.32,11.16,94.67,0.17,0.62
24.57,11.13,94.67,0.17,0.62
24.82,11.12,94.67,0.17,0.63
25.07,11.12,94.67,0.17,0.63
25.32,11.14,94.67,0.17,0.63
25.57,11.14,94.67,0.17,0.63
25.82,11.14,94.67,0.17,0.63
26.07,11.11,94.67,0.17,0.63
26.32,11.09,94.67,0.17,0.63
26.57,11.09,94.67,0.17,0.63
26.82,11.08,94.67,0.17,0.63
27.07,11.08,94.67,0.17,0.63
27.32,11.04,94.67,0.17,0.63
27.57,11.06,94.67,0.17,0.64
27.82,11.05,94.67,0.17,0.64
28.07,11.07,94.67,0.17,0.64
28.33,11.06,94.67,0.17,0.64
28.58,11.06,94.67,0.17,0.64
28.83,11.05,94.67,0.17,0.64
29.08,11.14,94.67,0.17,0.64
29.33,11.12,94.67,0.17,0.64
29.58,11.12,94.67,0.17,0.64
29.83,11.11,94.67,0.17,0.64
30.08,11.08,94.67,0.17,0.64
30.33,11.15,94.67,0.17,0.64
30.58,11.10,94.67,0.17,0.64
30.83,11.13,94.67,0.17,0.64
31.08,11.11,94.67,0.17,0.64
31.33,11.11,94.67,0.17,0.64
31.58,11.11,94.67,0.17,0.65
31.83,11.13,94.67,0.17,0.65
32.08,11.09,94.67,0.17,0.65
32.33,11.12,94.67,0.17,0.65
32.58,11.11,94.67,0.17,0.65
32.84,11.12,94.67,0.17,0.65
33.09,11.12,94.67,0.17,0.65
33.34,11.12,94.67,0.17,0.65
33.59,11.10,94.67,0.17,0.65
33.84,11.09,94.67,0.17,0.65
34.09,11.08,94.67,0.17,0.65
34.34,11.09,94.67,0.17,0.65
34.59,11.08,94.67,0.17,0.65
34.84,11.08,94.67,0.17,0.65
35.09,11.06,94.67,0.17,0.65
35.34,11.07,94.67,0.17,0.65
35.59,11.07,94.67,0.17,0.66
35.84,11.06,94.67,0.17,0.66
36.09,11.06,94.67,0.17,0.66
36.34,11.05,94.67,0.17,0.66
36.59,11.05,94.67,0.17,0.66
36.85,11.04,94.67,0.17,0.66
37.10,11.06,94.67,0.17,0.66
37.35,11.06,94.67,0.17,0.66
37.60,11.04,94.67,0.17,0.66
37.85,11.09,94.67,0.17,0.66
38.10,11.07,94.67,0.17,0.66
38.35,11.09,94.67,0.17,0.66
38.60,11.05,94.67,0.17,0.66
38.85,11.04,94.67,0.17,0.66
39.10,11.07,94.67,0.17,0.66
39.35,11.07,94.67,0.17,0.66
39.60,11.03,94.67,0.17,0.67
39.85,11.05,94.67,0.17,0.67
40.10,11.08,94.67,0.17,0.67
40.35,11.09,94.67,0.17,0.67
40.61,11.05,94.67,0.17,0.67
40.86,11.07,94.67,0.17,0.67
41.11,11.04,94.67,0.17,0.67
41.36,11.04,94.67,0.17,0.67
41.61,11.05,94.67,0.17,0.67
41.86,11.04,94.67,0.17,0.67
42.11,11.04,94.67,0.17,0.67
42.36,11.02,94.67,0.17,0.67
42.61,11.04,94.67,0.17,0.67
42.86,11.03,94.67,0.17,0.67
43.11,11.01,94.67,0.17,0.67
43.36,11.01,94.67,0.17,0.68
43.61,10.99,94.67,0.17,0.68
43.86,10.99,94.67,0.17,0.68
44.11,11.08,94.67,0.17,0.68
44.36,10.99,94.67,0.17,0.68
44.62,11.05,94.67,0.17,0.68
44.87,11.00,94.67,0.17,0.68
45.12,11.00,94.67,0.17,0.68
45.37,11.06,94.67,0.17,0.68
45.62,11.04,94.67,0.17,0.68
45.87,11.08,94.67,0.17,0.68
46.12,11.08,94.67,0.17,0.68
46.37,11.06,94.67,0.17,0.68
46.62,11.06,94.67,0.17,0.68
46.87,11.07,94.67,0.17,0.68
47.12,11.06,94.67,0.17,0.68
47.37,11.04,94.67,0.17,0.69
47.62,11.03,94.67,0.17,0.69
47.87,11.03,94.67,0.17,0.69
48.12,11.01,94.67,0.17,0.69
48.37,11.02,94.67,0.17,0.69
48.63,10.98,94.67,0.17,0.70
48.88,11.00,94.67,0.17,0.71
49.13,10.99,94.67,0.17,0.71
49.38,10.98,94.67,0.17,0.71
49.63,10.98,94.67,0.17,0.71
49.88,10.99,94.67,0.17,0.71
50.13,11.01,94.67,0.17,0.71
50.38,10.99,94.67,0.17,0.71
50.63,11.00,94.67,0.17,0.71
50.88,11.00,94.67,0.17,0.71
51.13,11.00,94.67,0.17,0.71
51.38,10.97,94.67,0.17,0.71
51.63,10.98,94.67,0.17,0.71
51.88,11.01,94.67,0.17,0.71
52.13,10.97,94.67,0.17,0.71
52.39,10.96,94.67,0.17,0.71
52.64,11.03,94.67,0.17,0.71
52.89,11.01,94.67,0.17,0.72
53.14,11.00,94.67,0.17,0.72
53.39,10.99,94.67,0.17,0.72
53.64,10.99,94.67,0.17,0.72
53.89,10.99,94.67,0.17,0.72
54.14,10.98,94.67,0.17,0.72
54.39,11.01,94.67,0.17,0.72
54.64,11.00,94.67,0.17,0.72
54.89,10.98,94.67,0.17,0.72
55.14,10.99,94.67,0.17,0.72
55.39,11.00,94.67,0.17,0.72
55.64,10.99,94.67,0.17,0.72
55.89,10.99,94.67,0.17,0.72
56.14,10.98,94.67,0.17,0.72
56.40,10.98,94.67,0.17,0.72
56.65,10.97,94.67,0.17,0.72
56.90,10.98,94.67,0.17,0.73
57.15,10.97,94.67,0.17,0.73
57.40,10.96,94.67,0.17,0.73
57.65,10.95,94.67,0.17,0.73
57.90,10.94,94.67,0.17,0.73
58.15,10.94,94.67,0.17,0.73
58.40,10.95,94.67,0.17,0.73
58.65,10.95,94.67,0.17,0.73
58.90,10.95,94.67,0.17,0.73
59.15,11.02,94.67,0.17,0.73
59.40,11.00,94.67,0.17,0.73
59.65,11.00,94.67,0.17,0.73
59.90,11.01,94.67,0.17,0.73
60.15,11.00,94.67,0.17,0.73
60.41,11.00,94.67,0.17,0.73
60.66,11.01,94.67,0.17,0.73
60.91,10.98,94.67,0.17,0.74
61.16,11.00,94.67,0.17,0.74
61.41,11.01,94.67,0.17,0.74
61.66,11.01,94.67,0.17,0.74
61.91,10.99,94.67,0.17,0.74
62.16,11.00,94.67,0.17,0.74
62.41,10.96,94.67,0.17,0.74
62.66,10.97,94.67,0.17,0.74
62.91,11.00,94.67,0.17,0.74
63.16,10.95,94.67,0.17,0.74
63.41,10.97,94.67,0.17,0.74
63.66,10.96,94.67,0.17,0.74
63.91,10.95,94.67,0.17,0.74
64.17,10.96,94.67,0.17,0.74
64.42,10.95,94.67,0.17,0.74
64.67,10.96,94.67,0.17,0.75
64.92,10.95,94.67,0.17,0.75
65.17,10.96,94.67,0.17,0.75
65.42,10.95,94.67,0.17,0.75
65.67,10.95,94.67,0.17,0.75
65.92,10.95,94.67,0.17,0.75
66.17,10.96,94.67,0.17,0.75
66.42,10.94,94.67,0.17,0.75
66.67,10.99,94.67,0.17,0.75
66.92,10.95,94.67,0.17,0.75
67.17,10.95,94.67,0.17,0.75
67.42,10.93,94.67,0.17,0.75
67.68,10.98,94.67,0.17,0.75
67.93,10.97,94.67,0.17,0.75
68.18,10.99,94.67,0.17,0.75
68.43,10.99,94.67,0.17,0.75
68.68,11.00,94.67,0.17,0.76
68.93,10.98,94.67,0.17,0.76
69.18,10.98,94.67,0.17,0.76
69.43,10.97,94.67,0.17,0.76
69.68,10.95,94.67,0.17,0.76
69.93,10.97,94.67,0.17,0.76
70.18,10.98,94.67,0.17,0.76
70.43,10.99,94.67,0.17,0.76
70.68,10.99,94.67,0.17,0.76
70.93,10.95,94.67,0.17,0.76
71.18,10.94,94.67,0.17,0.76
71.43,10.94,94.67,0.17,0.76
71.68,10.93,94.67,0.17,0.76
71.94,10.92,94.67,0.17,0.76
72.19,10.90,94.67,0.17,0.76
72.44,10.89,94.67,0.17,0.76
72.69,10.92,94.67,0.17,0.77
72.94,10.91,94.67,0.17,0.77
73.19,10.90,94.67,0.17,0.77
73.44,10.88,94.67,0.17,0.77
73.69,10.88,94.67,0.17,0.77
73.94,10.88,94.67,0.17,0.77
74.19,10.95,94.67,0.17,0.77
74.44,10.96,94.67,0.17,0.77
74.69,10.92,94.67,0.17,0.77
74.94,10.95,94.67,0.17,0.77
75.19,10.97,94.67,0.17,0.77
75.44,10.97,94.67,0.17,0.77
75.69,10.95,94.67,0.17,0.77
75.95,10.96,94.67,0.17,0.77
76.20,10.94,94.67,0.17,0.77
76.45,10.97,94.67,0.17,0.77
76.70,10.94,94.67,0.17,0.77
76.95,10.97,94.67,0.17,0.77
77.20,10.92,94.67,0.17,0.78
77.45,10.97,94.67,0.17,0.78
77.70,10.96,94.67,0.17,0.78
77.95,10.97,94.67,0.17,0.78
78.20,10.93,94.67,0.17,0.78
78.45,10.98,94.67,0.17,0.77
78.70,10.28,95.61,0.17,0.78
78.95,9.82,96.47,0.18,0.85
79.20,8.93,96.48,0.18,1.01
79.45,8.14,96.98,0.18,1.31
79.71,8.14,96.98,0.18,1.31
79.96,8.14,96.98,0.18,1.31
80.21,8.01,97.02,0.18,1.40
80.46,8.01,97.03,0.18,1.40
80.71,7.51,97.35,0.18,1.58
80.96,7.51,97.35,0.18,1.58
81.21,7.48,97.35,0.18,1.58
81.46,7.48,97.35,0.18,1.58
81.71,7.48,97.35,0.18,1.58
81.96,7.49,97.35,0.18,1.58
82.21,7.48,97.35,0.18,1.58
82.46,7.48,97.35,0.18,1.58
82.71,7.48,97.35,0.18,1.58
82.96,7.48,97.35,0.18,1.58
83.21,7.48,97.35,0.18,1.58
83.46,7.48,97.35,0.18,1.58
83.71,7.48,97.35,0.18,1.58
83.96,7.48,97.35,0.18,1.58
84.21,7.47,97.35,0.18,1.58
84.47,7.47,97.35,0.18,1.58
84.72,7.47,97.35,0.18,1.58
84.97,7.47,97.35,0.18,1.58
85.22,7.47,97.35,0.18,1.58
85.47,7.47,97.35,0.18,1.58
85.72,7.47,97.35,0.18,1.58
85.97,7.47,97.35,0.18,1.58
86.22,7.47,97.35,0.18,1.58
86.47,7.47,97.35,0.18,1.58
86.72,7.47,97.35,0.18,1.58
86.97,7.47,97.35,0.18,1.58
87.22,7.47,97.35,0.18,1.58
87.47,7.47,97.35,0.18,1.58
87.72,7.47,97.35,0.18,1.58
87.97,7.47,97.35,0.18,1.58
88.22,7.47,97.35,0.18,1.58
88.47,7.47,97.35,0.18,1.58
88.72,7.47,97.35,0.18,1.58
88.97,7.47,97.35,0.18,1.58
89.22,7.47,97.35,0.18,1.58
89.47,7.47,97.35,0.18,1.58
89.72,7.47,97.35,0.18,1.58
89.97,7.47,97.35,0.18,1.58
90.22,7.47,97.35,0.18,1.58
90.47,7.46,97.35,0.18,1.58
90.73,7.46,97.35,0.18,1.58
90.98,7.46,97.35,0.18,1.58
91.23,7.46,97.35,0.18,1.58
91.48,7.46,97.35,0.18,1.58
91.73,7.46,97.35,0.18,1.58
91.98,7.48,97.35,0.18,1.58
92.23,7.48,97.35,0.18,1.58
92.48,7.48,97.35,0.18,1.58
92.73,7.48,97.35,0.18,1.58
92.98,7.48,97.35,0.18,1.58
93.23,7.48,97.35,0.18,1.58
93.48,7.48,97.35,0.18,1.58
93.73,7.48,97.35,0.18,1.58
93.98,7.49,97.35,0.18,1.58
94.23,7.49,97.35,0.18,1.58
94.48,7.49,97.35,0.18,1.58
94.73,7.49,97.35,0.18,1.58
94.98,7.49,97.35,0.18,1.58
95.23,7.49,97.35,0.18,1.58
95.48,7.49,97.35,0.18,1.58
95.73,7.49,97.35,0.18,1.58
95.98,7.49,97.35,0.18,1.58
96.23,7.49,97.35,0.18,1.58
96.48,7.49,97.35,0.18,1.58
96.73,7.49,97.35,0.18,1.58
96.99,7.49,97.35,0.18,1.58
97.24,7.49,97.35,0.18,1.58
97.49,7.49,97.35,0.18,1.58
97.74,7.49,97.35,0.18,1.58
97.99,7.49,97.35,0.18,1.58
98.24,7.49,97.35,0.18,1.58
98.49,7.49,97.35,0.18,1.58
98.74,7.49,97.35,0.18,1.58
98.99,7.49,97.35,0.18,1.58
99.24,7.49,97.35,0.18,1.58
99.49,7.49,97.35,0.18,1.58
99.74,7.49,97.35,0.18,1.58
99.99,7.49,97.35,0.18,1.58
100.24,7.49,97.35,0.18,1.58
100.49,7.49,97.35,0.18,1.58
100.74,7.49,97.35,0.18,1.58
100.99,7.49,97.35,0.18,1.58
101.24,7.48,97.35,0.18,1.58
101.49,7.48,97.35,0.18,1.58
101.74,7.48,97.35,0.18,1.58
101.99,7.48,97.35,0.18,1.58
102.24,7.48,97.35,0.18,1.58
102.49,7.48,97.35,0.18,1.58
102.75,7.48,97.35,0.18,1.58
103.00,7.48,97.35,0.18,1.58
103.25,7.48,97.35,0.18,1.58
103.50,7.48,97.35,0.18,1.58
103.75,7.48,97.35,0.18,1.58
104.00,7.48,97.35,0.18,1.58
104.25,7.48,97.35,0.18,1.58
104.50,7.48,97.35,0.18,1.58
104.75,7.48,97.35,0.18,1.58
105.00,7.20,97.41,0.18,1.70
105.25,7.37,97.41,0.18,1.70
105.50,7.35,97.41,0.18,1.72
105.75,7.35,97.41,0.18,1.72
106.00,7.35,97.41,0.18,1.72
106.25,7.34,97.41,0.18,1.72
106.50,7.34,97.41,0.18,1.72
106.75,7.34,97.41,0.18,1.72
107.00,7.34,97.41,0.18,1.72
107.25,7.34,97.41,0.18,1.72
107.50,7.34,97.41,0.18,1.72
107.75,7.34,97.41,0.18,1.72
108.00,7.34,97.41,0.18,1.72
108.25,7.33,97.41,0.18,1.72
108.51,7.33,97.41,0.18,1.72
108.76,7.33,97.41,0.18,1.72
109.01,7.33,97.41,0.18,1.72
109.26,7.33,97.41,0.18,1.72
109.51,7.33,97.41,0.18,1.72
109.76,7.33,97.41,0.18,1.72
110.01,7.33,97.41,0.18,1.72
110.26,7.32,97.41,0.18,1.72
110.51,7.32,97.41,0.18,1.72
110.76,7.32,97.41,0.18,1.72
111.01,7.32,97.41,0.18,1.72
111.26,7.32,97.41,0.18,1.72
111.51,7.32,97.41,0.18,1.72
111.76,7.32,97.41,0.18,1.72
112.01,7.32,97.41,0.18,1.72
112.26,7.32,97.41,0.18,1.72
112.51,7.32,97.41,0.18,1.72
112.76,7.32,97.41,0.18,1.72
113.01,7.32,97.41,0.18,1.72
113.26,7.31,97.41,0.18,1.72
113.51,7.31,97.41,0.18,1.72
113.76,7.31,97.41,0.18,1.72
114.01,7.31,97.41,0.18,1.72
114.26,7.31,97.41,0.18,1.72
114.51,7.31,97.41,0.18,1.72
114.77,7.31,97.41,0.18,1.72
115.02,7.31,97.41,0.18,1.72
115.27,7.31,97.41,0.18,1.72
115.52,7.31,97.41,0.18,1.72
115.77,7.31,97.41,0.18,1.72
116.02,7.31,97.41,0.18,1.72
116.27,7.31,97.41,0.18,1.72
116.52,7.31,97.41,0.18,1.72
116.77,7.31,97.41,0.18,1.72
117.02,7.31,97.41,0.18,1.72
117.27,7.31,97.41,0.18,1.72
117.52,7.31,97.41,0.18,1.72
117.77,7.31,97.41,0.18,1.72
118.02,7.31,97.41,0.18,1.72
118.27,7.31,97.41,0.18,1.72
118.52,7.31,97.41,0.18,1.72
118.77,7.31,97.41,0.18,1.72
119.02,7.31,97.41,0.18,1.72
119.27,7.31,97.41,0.18,1.72
119.52,7.31,97.41,0.18,1.72
119.77,7.31,97.41,0.18,1.72
120.02,7.31,97.41,0.18,1.72
120.27,7.30,97.41,0.18,1.72
120.52,7.30,97.41,0.18,1.72
120.77,7.30,97.41,0.18,1.72
121.02,7.30,97.41,0.18,1.72
121.28,7.30,97.41,0.18,1.72
121.53,7.30,97.41,0.18,1.72
121.78,7.30,97.41,0.18,1.72
122.03,7.30,97.41,0.18,1.72
122.28,7.30,97.41,0.18,1.72
122.53,7.30,97.41,0.18,1.72
122.78,7.30,97.41,0.18,1.72
123.03,7.30,97.41,0.18,1.72
123.28,7.30,97.41,0.18,1.72
123.53,7.30,97.41,0.18,1.72
123.78,7.30,97.41,0.18,1.72
124.03,7.30,97.41,0.18,1.72
124.28,7.30,97.41,0.18,1.72
124.53,7.30,97.41,0.18,1.72
124.78,7.30,97.41,0.18,1.72
125.03,7.30,97.41,0.18,1.72
125.28,7.30,97.41,0.18,1.72
125.53,7.30,97.41,0.18,1.72
125.78,7.30,97.41,0.18,1.72
126.03,7.30,97.41,0.18,1.72
126.28,7.29,97.41,0.18,1.72
126.53,7.29,97.41,0.18,1.72
126.78,7.29,97.41,0.18,1.72
127.03,7.29,97.41,0.18,1.72
127.28,7.29,97.41,0.18,1.72
127.53,7.29,97.41,0.18,1.72
127.78,7.29,97.41,0.18,1.72
128.04,7.29,97.41,0.18,1.72
128.29,7.29,97.41,0.18,1.72
128.54,7.29,97.41,0.18,1.72
128.79,7.29,97.41,0.18,1.72
129.04,7.29,97.41,0.18,1.72
129.29,7.29,97.41,0.18,1.72
129.54,7.29,97.41,0.18,1.72
129.79,7.29,97.41,0.18,1.72
130.04,7.29,97.41,0.18,1.72
130.29,7.29,97.41,0.18,1.72
130.54,7.29,97.41,0.18,1.72
130.79,7.29,97.41,0.18,1.72
131.04,7.29,97.41,0.18,1.72
131.29,7.29,97.41,0.18,1.72
131.54,7.29,97.41,0.18,1.72
131.79,7.29,97.41,0.18,1.72
132.04,7.29,97.41,0.18,1.72
132.29,7.29,97.41,0.18,1.72
132.54,7.23,97.41,0.18,1.76
132.79,7.23,97.41,0.18,1.76
133.04,7.23,97.41,0.18,1.76
133.29,7.22,97.41,0.18,1.76
133.54,7.22,97.41,0.18,1.76
133.80,7.22,97.41,0.18,1.76
134.05,7.22,97.41,0.18,1.76
134.30,7.22,97.41,0.18,1.76
134.55,7.22,97.41,0.18,1.76
134.80,7.22,97.41,0.18,1.76
135.05,7.22,97.41,0.18,1.76
135.30,7.22,97.41,0.18,1.76
135.55,7.22,97.41,0.18,1.76
135.80,7.22,97.41,0.18,1.76
136.05,7.22,97.41,0.18,1.76
136.30,7.22,97.41,0.18,1.76
136.55,7.22,97.41,0.18,1.76
136.80,7.22,97.41,0.18,1.76
137.05,7.22,97.41,0.18,1.76
137.30,7.22,97.41,0.18,1.76
137.55,7.22,97.41,0.18,1.76
137.80,7.22,97.41,0.18,1.76
138.05,7.22,97.41,0.18,1.76
138.30,7.22,97.41,0.18,1.76
138.55,7.22,97.41,0.18,1.76
138.80,7.22,97.41,0.18,1.76
139.05,7.22,97.41,0.18,1.76
139.30,7.22,97.41,0.18,1.76
139.55,7.22,97.41,0.18,1.76
139.81,7.22,97.41,0.18,1.76
140.06,7.22,97.41,0.18,1.76
140.31,7.22,97.41,0.18,1.76
140.56,7.22,97.41,0.18,1.76
140.81,7.22,97.41,0.18,1.76
141.06,7.22,97.41,0.18,1.76
141.31,7.22,97.41,0.18,1.76
141.56,7.22,97.41,0.18,1.76
141.81,7.22,97.41,0.18,1.76
142.06,7.22,97.41,0.18,1.76
142.31,7.22,97.41,0.18,1.76
142.56,7.22,97.41,0.18,1.76
142.81,7.22,97.41,0.18,1.76
143.06,7.22,97.41,0.18,1.76
143.31,7.22,97.41,0.18,1.76
143.56,7.22,97.41,0.18,1.76
143.81,7.22,97.41,0.18,1.76
144.06,7.22,97.41,0.18,1.76
144.31,7.22,97.41,0.18,1.76
144.56,7.22,97.41,0.18,1.76
144.81,7.26,97.41,0.18,1.72
145.06,7.26,97.41,0.18,1.72
145.31,7.11,97.41,0.18,1.86
145.57,7.11,97.41,0.18,1.86
145.82,7.11,97.41,0.18,1.86
146.07,7.11,97.41,0.18,1.86
146.32,7.11,97.41,0.18,1.86
146.57,7.11,97.41,0.18,1.86
146.82,7.11,97.41,0.18,1.86
147.07,7.11,97.41,0.18,1.86
147.32,7.11,97.41,0.18,1.86
147.57,7.11,97.41,0.18,1.86
147.82,7.11,97.41,0.18,1.86
148.07,7.11,97.41,0.18,1.86
148.32,7.11,97.41,0.18,1.86
148.57,7.11,97.41,0.18,1.86
148.82,7.11,97.41,0.18,1.86
149.07,7.11,97.41,0.18,1.86
149.32,7.11,97.41,0.18,1.86
149.57,7.11,97.41,0.18,1.86
149.82,7.11,97.41,0.18,1.86
150.07,7.11,97.41,0.18,1.86
150.32,7.11,97.41,0.18,1.86
150.57,7.11,97.41,0.18,1.86
150.82,7.11,97.41,0.18,1.86
151.07,7.11,97.41,0.18,1.86
151.32,7.11,97.41,0.18,1.86
151.57,7.11,97.41,0.18,1.86
151.83,7.11,97.41,0.18,1.86
152.08,7.12,97.41,0.18,1.86
152.33,7.13,97.41,0.18,1.86
152.58,7.13,97.41,0.18,1.86
152.83,7.13,97.41,0.18,1.86
153.08,6.98,97.41,0.18,2.00
153.33,6.98,97.41,0.18,2.00
153.58,6.96,97.41,0.18,2.00
153.83,6.97,97.41,0.18,2.01
154.08,6.97,97.41,0.18,2.01
154.33,6.97,97.41,0.18,2.01
154.58,6.97,97.41,0.18,2.01
154.83,7.09,97.40,0.18,2.01
155.08,7.09,97.40,0.18,2.01
155.33,7.05,97.40,0.18,2.01
155.58,7.05,97.40,0.18,2.01
155.83,7.06,97.40,0.18,2.01
156.09,7.06,97.40,0.18,2.01
156.34,7.04,97.40,0.18,2.01
156.59,7.05,97.40,0.18,2.01
156.84,7.05,97.40,0.18,2.01
157.09,7.04,97.41,0.18,2.01
157.34,7.04,97.41,0.18,2.01
157.59,7.04,97.40,0.18,2.01
157.84,7.04,97.40,0.18,2.01
158.09,7.04,97.40,0.18,2.01
158.34,7.04,97.40,0.18,2.01
158.59,7.04,97.40,0.18,2.01
158.84,7.04,97.40,0.18,2.01
159.09,7.04,97.41,0.18,2.01
159.34,7.04,97.41,0.18,2.01
159.60,7.04,97.41,0.18,2.01
159.85,7.04,97.41,0.18,2.01
160.10,7.04,97.41,0.18,2.01
160.35,7.03,97.41,0.18,2.01
160.60,7.03,97.41,0.18,2.01
160.85,7.03,97.41,0.18,2.01
161.10,7.03,97.41,0.18,2.01
161.35,7.03,97.41,0.18,2.01
161.60,7.03,97.41,0.18,2.01
161.85,7.03,97.41,0.18,2.01
162.10,7.03,97.41,0.18,2.01
162.35,7.03,97.41,0.18,2.01
162.60,7.03,97.41,0.18,2.01
162.85,7.03,97.41,0.18,2.01
163.11,7.03,97.41,0.18,2.01
163.36,7.03,97.41,0.18,2.01
163.61,7.03,97.41,0.18,2.01
163.86,7.03,97.41,0.18,2.01
164.11,7.03,97.41,0.18,2.01
164.36,7.02,97.41,0.18,2.01
164.61,7.02,97.41,0.18,2.01
164.86,7.02,97.41,0.18,2.01
165.11,7.02,97.41,0.18,2.01
165.36,7.02,97.41,0.18,2.01
165.61,7.02,97.41,0.18,2.01
165.86,7.02,97.41,0.18,2.01
166.11,7.02,97.41,0.18,2.01
166.36,7.02,97.41,0.18,2.01
166.62,7.02,97.41,0.18,2.01
166.87,7.02,97.41,0.18,2.01
167.12,7.02,97.41,0.18,2.01
167.37,7.02,97.41,0.18,2.01
167.62,7.02,97.41,0.18,2.01
167.87,7.02,97.41,0.18,2.01
168.12,7.02,97.41,0.18,2.01
168.37,7.02,97.41,0.18,2.01
168.62,7.02,97.41,0.18,2.01
168.87,7.02,97.41,0.18,2.01
169.12,7.02,97.41,0.18,2.01
169.37,7.02,97.41,0.18,2.01
169.62,7.02,97.41,0.18,2.01
169.87,7.02,97.41,0.18,2.01
170.13,7.02,97.41,0.18,2.01
170.38,7.02,97.41,0.18,2.01
170.63,7.02,97.41,0.18,2.01
170.88,7.02,97.41,0.18,2.01
171.13,7.02,97.41,0.18,2.01
171.38,7.01,97.41,0.18,2.01
171.63,7.01,97.41,0.18,2.01
171.88,7.01,97.41,0.18,2.01
172.13,7.01,97.41,0.18,2.01
172.38,7.01,97.41,0.18,2.01
172.63,7.01,97.41,0.18,2.01
172.88,7.01,97.41,0.18,2.01
173.13,7.01,97.41,0.18,2.01
173.38,7.01,97.41,0.18,2.01
173.64,7.01,97.41,0.18,2.01
173.89,7.01,97.41,0.18,2.01
174.14,7.01,97.41,0.18,2.01
