t,mem_available_gib,gtt_used_gib,vram_used_gib,rss_gib
17.79,11.19,94.67,0.18,0.69
18.05,11.22,94.67,0.18,0.69
18.30,11.19,94.67,0.18,0.69
18.55,11.19,94.67,0.18,0.69
18.80,11.16,94.67,0.18,0.69
19.05,11.16,94.67,0.18,0.70
19.30,11.15,94.67,0.18,0.70
19.55,11.16,94.67,0.18,0.70
19.80,11.16,94.67,0.18,0.70
20.05,11.16,94.67,0.18,0.70
20.30,11.17,94.67,0.18,0.71
20.55,11.16,94.67,0.18,0.71
20.80,11.17,94.67,0.18,0.71
21.05,11.18,94.67,0.18,0.71
21.30,11.16,94.67,0.18,0.71
21.55,11.13,94.67,0.18,0.71
21.81,11.21,94.67,0.18,0.71
22.06,11.17,94.67,0.18,0.71
22.31,11.18,94.67,0.18,0.71
22.56,11.20,94.67,0.18,0.71
22.81,11.17,94.67,0.18,0.71
23.06,11.20,94.67,0.18,0.71
23.31,11.15,94.67,0.18,0.71
23.56,11.16,94.67,0.18,0.71
23.81,11.19,94.67,0.18,0.71
24.06,11.19,94.67,0.18,0.72
24.31,11.16,94.67,0.18,0.72
24.56,11.16,94.67,0.18,0.72
24.81,11.15,94.67,0.18,0.72
25.06,11.13,94.67,0.18,0.72
25.31,11.14,94.67,0.18,0.72
25.56,11.14,94.67,0.18,0.72
25.82,11.13,94.67,0.18,0.72
26.07,11.10,94.67,0.18,0.72
26.32,11.13,94.67,0.18,0.72
26.57,11.16,94.67,0.18,0.72
26.82,11.16,94.67,0.18,0.72
27.07,11.14,94.67,0.18,0.72
27.32,11.15,94.67,0.18,0.72
27.57,11.14,94.67,0.18,0.72
27.82,11.14,94.67,0.18,0.72
28.07,11.16,94.67,0.18,0.73
28.32,11.19,94.67,0.18,0.73
28.57,11.13,94.67,0.18,0.73
28.82,11.18,94.67,0.18,0.73
29.07,11.17,94.67,0.18,0.73
29.32,11.15,94.67,0.18,0.73
29.58,11.15,94.67,0.18,0.73
29.83,11.15,94.67,0.18,0.73
30.08,11.13,94.67,0.18,0.73
30.33,11.13,94.67,0.18,0.73
30.58,11.11,94.67,0.18,0.73
30.83,11.12,94.67,0.18,0.73
31.08,11.13,94.67,0.18,0.73
31.33,11.12,94.67,0.18,0.73
31.58,11.11,94.67,0.18,0.73
31.83,11.18,94.67,0.18,0.73
32.08,11.13,94.67,0.18,0.74
32.33,11.13,94.67,0.18,0.74
32.58,11.12,94.67,0.18,0.74
32.83,11.13,94.67,0.18,0.74
33.08,11.14,94.67,0.18,0.74
33.33,11.15,94.67,0.18,0.74
33.59,11.15,94.67,0.18,0.74
33.84,11.14,94.67,0.18,0.74
34.09,11.14,94.67,0.18,0.74
34.34,11.14,94.67,0.18,0.74
34.59,11.18,94.67,0.18,0.74
34.84,11.18,94.67,0.18,0.74
35.09,11.17,94.67,0.18,0.74
35.34,11.17,94.67,0.18,0.74
35.59,11.15,94.67,0.18,0.74
35.84,11.15,94.67,0.18,0.74
36.09,11.15,94.67,0.18,0.75
36.34,11.15,94.67,0.18,0.75
36.59,11.15,94.67,0.18,0.75
36.84,11.15,94.67,0.18,0.75
37.09,11.19,94.67,0.18,0.75
37.34,11.16,94.67,0.18,0.75
37.59,11.16,94.67,0.18,0.75
37.84,11.15,94.67,0.18,0.75
38.10,11.16,94.67,0.18,0.75
38.35,11.14,94.67,0.18,0.75
38.60,11.14,94.67,0.18,0.75
38.85,11.14,94.67,0.18,0.75
39.10,11.13,94.67,0.18,0.75
39.35,11.14,94.67,0.18,0.75
39.60,11.14,94.67,0.18,0.75
39.85,11.14,94.67,0.18,0.75
40.10,11.11,94.67,0.18,0.76
40.35,11.12,94.67,0.18,0.76
40.60,11.16,94.67,0.18,0.76
40.85,11.16,94.67,0.18,0.76
41.10,11.18,94.67,0.18,0.76
41.35,11.14,94.67,0.18,0.76
41.60,11.16,94.67,0.18,0.76
41.86,11.15,94.67,0.18,0.76
42.11,11.17,94.67,0.18,0.76
42.36,11.13,94.67,0.18,0.76
42.61,11.14,94.67,0.18,0.76
42.86,11.10,94.67,0.18,0.78
43.11,11.13,94.67,0.18,0.78
43.36,11.10,94.67,0.18,0.78
43.61,11.11,94.67,0.18,0.78
43.86,11.11,94.67,0.18,0.78
44.11,11.10,94.67,0.18,0.78
44.36,11.09,94.67,0.18,0.78
44.61,11.11,94.67,0.18,0.78
44.86,11.11,94.67,0.18,0.78
45.11,11.10,94.67,0.18,0.78
45.36,11.10,94.67,0.18,0.79
45.61,11.11,94.67,0.18,0.79
45.86,11.08,94.67,0.18,0.79
46.12,11.10,94.67,0.18,0.79
46.37,11.09,94.67,0.18,0.79
46.62,11.10,94.67,0.18,0.79
46.87,11.11,94.67,0.18,0.79
47.12,11.13,94.67,0.18,0.79
47.37,11.14,94.67,0.18,0.79
47.62,11.13,94.67,0.18,0.79
47.87,11.12,94.67,0.18,0.79
48.12,11.14,94.67,0.18,0.79
48.37,11.10,94.67,0.18,0.79
48.62,11.09,94.67,0.18,0.79
48.87,11.09,94.67,0.18,0.79
49.12,11.09,94.67,0.18,0.79
49.37,11.08,94.67,0.18,0.80
49.62,11.10,94.67,0.18,0.80
49.87,11.12,94.67,0.18,0.80
50.13,11.11,94.67,0.18,0.80
50.38,11.10,94.67,0.18,0.80
50.63,11.09,94.67,0.18,0.80
50.88,11.09,94.67,0.18,0.80
51.13,11.09,94.67,0.18,0.80
51.38,11.10,94.67,0.18,0.80
51.63,11.08,94.67,0.18,0.80
51.88,11.08,94.67,0.18,0.80
52.13,11.08,94.67,0.18,0.80
52.38,11.08,94.67,0.18,0.80
52.63,11.06,94.67,0.18,0.80
52.88,11.11,94.67,0.18,0.80
53.13,11.13,94.67,0.18,0.80
53.38,11.15,94.67,0.18,0.81
53.63,11.14,94.67,0.18,0.81
53.88,11.13,94.67,0.18,0.81
54.13,11.11,94.67,0.18,0.81
54.39,11.10,94.67,0.18,0.81
54.64,11.11,94.67,0.18,0.81
54.89,11.10,94.67,0.18,0.81
55.14,11.09,94.67,0.18,0.81
55.39,11.07,94.67,0.18,0.81
55.64,11.07,94.67,0.18,0.81
55.89,11.07,94.67,0.18,0.81
56.14,11.07,94.67,0.18,0.81
56.39,11.07,94.67,0.18,0.81
56.64,11.06,94.67,0.18,0.81
56.89,11.07,94.67,0.18,0.81
57.14,11.06,94.67,0.18,0.81
57.39,11.06,94.67,0.18,0.82
57.64,11.05,94.67,0.18,0.82
57.89,11.06,94.67,0.18,0.82
58.14,11.06,94.67,0.18,0.82
58.39,11.05,94.67,0.18,0.82
58.65,11.07,94.67,0.18,0.82
58.90,11.11,94.67,0.18,0.82
59.15,11.10,94.67,0.18,0.82
59.40,11.06,94.67,0.18,0.82
59.65,11.10,94.67,0.18,0.82
59.90,11.09,94.67,0.18,0.82
60.15,11.09,94.67,0.18,0.82
60.40,11.08,94.67,0.18,0.82
60.65,11.07,94.67,0.18,0.82
60.90,11.06,94.67,0.18,0.82
61.15,11.06,94.67,0.18,0.82
61.40,11.07,94.67,0.18,0.83
61.65,11.07,94.67,0.18,0.83
61.90,11.07,94.67,0.18,0.83
62.15,11.04,94.67,0.18,0.83
62.40,11.05,94.67,0.18,0.83
62.65,11.07,94.67,0.18,0.83
62.91,11.05,94.67,0.18,0.83
63.16,11.03,94.67,0.18,0.83
63.41,11.07,94.67,0.18,0.83
63.66,11.08,94.67,0.18,0.83
63.91,11.07,94.67,0.18,0.83
64.16,11.08,94.67,0.18,0.83
64.41,11.06,94.67,0.18,0.83
64.66,11.06,94.67,0.18,0.83
64.91,11.11,94.67,0.18,0.83
65.16,11.07,94.67,0.18,0.83
65.41,11.06,94.67,0.18,0.84
65.66,11.07,94.67,0.18,0.84
65.91,11.06,94.67,0.18,0.84
66.16,11.07,94.67,0.18,0.84
66.41,11.04,94.67,0.18,0.84
66.66,11.04,94.67,0.18,0.84
66.91,11.04,94.67,0.18,0.84
67.17,11.03,94.67,0.18,0.84
67.42,11.03,94.67,0.18,0.84
67.67,11.02,94.67,0.18,0.84
67.92,11.07,94.67,0.18,0.84
68.17,11.05,94.67,0.18,0.84
68.42,11.08,94.67,0.18,0.84
68.67,11.07,94.67,0.18,0.84
68.92,11.06,94.67,0.18,0.84
69.17,11.05,94.67,0.18,0.84
69.42,11.07,94.67,0.18,0.84
69.67,11.06,94.67,0.18,0.85
69.92,11.06,94.67,0.18,0.85
70.17,11.06,94.67,0.18,0.85
70.42,11.05,94.67,0.18,0.85
70.67,11.05,94.67,0.18,0.85
70.93,11.04,94.67,0.18,0.85
71.18,11.10,94.67,0.18,0.85
71.43,11.05,94.67,0.18,0.85
71.68,11.11,94.67,0.18,0.85
71.93,11.09,94.67,0.18,0.85
72.18,11.08,94.67,0.18,0.85
72.43,11.09,94.67,0.18,0.85
72.68,11.10,94.67,0.18,0.84
72.93,10.10,95.26,0.18,0.84
73.18,9.57,96.03,0.18,0.99
73.43,8.55,96.45,0.18,1.21
73.68,8.95,96.45,0.18,1.21
73.93,8.96,96.45,0.18,1.21
74.18,8.81,96.50,0.18,1.31
74.43,8.61,96.54,0.18,1.46
74.68,8.06,96.82,0.18,1.49
74.94,8.06,96.82,0.18,1.49
75.19,8.31,96.82,0.18,1.49
75.44,8.30,96.82,0.18,1.49
75.69,8.29,96.82,0.18,1.49
75.94,8.29,96.82,0.18,1.49
76.19,8.29,96.82,0.18,1.49
76.44,8.29,96.82,0.18,1.49
76.69,8.29,96.82,0.18,1.49
76.94,8.29,96.82,0.18,1.49
77.19,8.29,96.82,0.18,1.49
77.44,8.28,96.82,0.18,1.49
77.69,8.28,96.82,0.18,1.49
77.94,8.28,96.82,0.18,1.49
78.19,8.28,96.82,0.18,1.49
78.44,8.28,96.82,0.18,1.49
78.69,8.28,96.82,0.18,1.49
78.94,8.28,96.82,0.18,1.49
79.19,8.28,96.82,0.18,1.49
79.44,8.28,96.82,0.18,1.49
79.69,8.28,96.82,0.18,1.49
79.94,8.28,96.82,0.18,1.49
80.19,8.28,96.82,0.18,1.49
80.44,8.28,96.82,0.18,1.49
80.69,8.28,96.82,0.18,1.49
80.94,8.28,96.82,0.18,1.49
81.19,8.28,96.82,0.18,1.49
81.44,8.27,96.82,0.18,1.49
81.70,8.27,96.82,0.18,1.49
81.95,8.27,96.82,0.18,1.49
82.20,8.27,96.82,0.18,1.49
82.45,8.27,96.82,0.18,1.49
82.70,8.27,96.82,0.18,1.49
82.95,8.27,96.82,0.18,1.49
83.20,8.27,96.82,0.18,1.49
83.45,8.27,96.82,0.18,1.49
83.70,8.27,96.82,0.18,1.49
83.95,8.27,96.82,0.18,1.49
84.20,8.27,96.82,0.18,1.49
84.45,8.27,96.82,0.18,1.49
84.70,8.27,96.82,0.18,1.49
84.95,8.27,96.82,0.18,1.49
85.20,8.27,96.82,0.18,1.49
85.45,8.27,96.82,0.18,1.49
85.70,8.27,96.82,0.18,1.49
85.95,8.26,96.82,0.18,1.49
86.20,8.26,96.82,0.18,1.49
86.45,8.26,96.82,0.18,1.49
86.70,8.26,96.82,0.18,1.49
86.95,8.26,96.82,0.18,1.49
87.20,8.26,96.82,0.18,1.49
87.45,8.26,96.82,0.18,1.49
87.70,8.26,96.82,0.18,1.49
87.95,8.26,96.82,0.18,1.49
88.20,8.26,96.82,0.18,1.49
88.45,8.26,96.82,0.18,1.49
88.70,8.26,96.82,0.18,1.49
88.96,8.26,96.82,0.18,1.49
89.21,8.26,96.82,0.18,1.49
89.46,8.26,96.82,0.18,1.49
89.71,8.26,96.82,0.18,1.49
89.96,8.26,96.82,0.18,1.49
90.21,8.26,96.82,0.18,1.49
90.46,8.26,96.82,0.18,1.49
90.71,8.26,96.82,0.18,1.49
90.96,8.26,96.82,0.18,1.49
91.21,8.26,96.82,0.18,1.49
91.46,8.26,96.82,0.18,1.49
91.71,8.26,96.82,0.18,1.49
91.96,8.26,96.82,0.18,1.49
92.21,8.26,96.82,0.18,1.49
92.46,8.26,96.82,0.18,1.49
92.71,8.26,96.82,0.18,1.49
92.96,8.26,96.82,0.18,1.49
93.21,8.26,96.82,0.18,1.49
93.46,8.26,96.82,0.18,1.49
93.71,8.26,96.82,0.18,1.49
93.96,8.26,96.82,0.18,1.49
94.21,8.26,96.82,0.18,1.49
94.46,8.26,96.82,0.18,1.49
94.71,8.26,96.82,0.18,1.49
94.97,8.26,96.82,0.18,1.49
95.22,8.26,96.82,0.18,1.49
95.47,8.25,96.82,0.18,1.49
95.72,8.25,96.82,0.18,1.49
95.97,8.25,96.82,0.18,1.49
96.22,8.25,96.82,0.18,1.49
96.47,8.25,96.82,0.18,1.49
96.72,8.25,96.82,0.18,1.49
96.97,8.25,96.82,0.18,1.49
97.22,8.25,96.82,0.18,1.49
97.47,8.25,96.82,0.18,1.49
97.72,8.25,96.82,0.18,1.49
97.97,8.26,96.82,0.18,1.49
98.22,8.26,96.82,0.18,1.49
98.47,8.26,96.82,0.18,1.49
98.72,8.26,96.82,0.18,1.49
98.97,8.26,96.82,0.18,1.49
99.22,8.26,96.82,0.18,1.49
99.47,8.10,96.88,0.18,1.65
99.72,8.06,96.88,0.18,1.65
99.97,7.84,96.88,0.18,1.65
100.22,8.09,96.88,0.18,1.65
100.48,7.98,96.88,0.18,1.65
100.73,8.09,96.88,0.18,1.65
100.98,7.96,96.88,0.18,1.65
101.23,8.09,96.88,0.18,1.65
101.48,8.08,96.88,0.18,1.65
101.73,7.94,96.88,0.18,1.65
101.98,8.10,96.88,0.18,1.65
102.23,8.09,96.88,0.18,1.65
102.48,8.07,96.88,0.18,1.65
102.73,7.89,96.88,0.18,1.65
102.98,8.05,96.88,0.18,1.67
103.23,8.06,96.88,0.18,1.67
103.48,8.06,96.88,0.18,1.67
103.73,8.06,96.88,0.18,1.67
103.98,8.11,96.88,0.18,1.67
104.23,8.09,96.88,0.18,1.67
104.48,8.09,96.88,0.18,1.67
104.73,8.06,96.88,0.18,1.67
104.98,8.09,96.88,0.18,1.67
105.23,8.11,96.88,0.18,1.67
105.49,8.09,96.88,0.18,1.67
105.74,8.10,96.88,0.18,1.67
105.99,8.09,96.88,0.18,1.67
106.24,8.08,96.88,0.18,1.67
106.49,8.07,96.88,0.18,1.67
106.74,8.08,96.88,0.18,1.67
106.99,8.08,96.88,0.18,1.67
107.24,8.08,96.88,0.18,1.67
107.49,8.06,96.88,0.18,1.67
107.74,8.12,96.88,0.18,0.00
