t,mem_available_gib,gtt_used_gib,vram_used_gib,rss_gib
21.56,8.38,94.67,0.18,0.68
21.81,8.37,94.67,0.18,0.68
22.06,8.39,94.67,0.18,0.68
22.31,8.45,94.67,0.18,0.68
22.56,8.42,94.67,0.18,0.68
22.81,8.40,94.67,0.18,0.68
23.06,8.45,94.67,0.18,0.68
23.31,8.47,94.67,0.18,0.68
23.56,8.41,94.67,0.18,0.68
23.81,8.40,94.67,0.18,0.68
24.06,8.42,94.67,0.18,0.68
24.31,8.41,94.67,0.18,0.68
24.56,8.38,94.67,0.18,0.68
24.81,8.38,94.67,0.18,0.68
25.07,8.37,94.67,0.18,0.68
25.32,8.36,94.67,0.18,0.68
25.57,8.34,94.67,0.18,0.68
25.82,8.36,94.67,0.18,0.68
26.07,8.36,94.67,0.18,0.68
26.32,8.36,94.67,0.18,0.68
26.57,8.34,94.67,0.18,0.68
26.82,8.40,94.67,0.18,0.68
27.07,8.34,94.67,0.18,0.68
27.32,8.36,94.67,0.18,0.68
27.57,8.34,94.67,0.18,0.68
27.82,8.35,94.67,0.18,0.68
28.07,8.39,94.67,0.18,0.68
28.32,8.75,94.67,0.18,0.68
28.57,8.71,94.67,0.18,0.68
28.82,8.69,94.67,0.18,0.68
29.07,8.94,94.67,0.18,0.68
29.33,8.95,94.67,0.18,0.68
29.58,8.93,94.67,0.18,0.68
29.83,8.95,94.67,0.18,0.68
30.08,8.89,94.67,0.18,0.68
30.33,8.89,94.67,0.18,0.69
30.58,8.87,94.67,0.18,0.69
30.83,8.89,94.67,0.18,0.69
31.08,8.89,94.67,0.18,0.69
31.33,8.88,94.67,0.18,0.69
31.58,9.04,94.67,0.18,0.69
31.83,9.04,94.67,0.18,0.69
32.08,9.08,94.67,0.18,0.69
32.33,9.01,94.67,0.18,0.69
32.58,9.05,94.67,0.18,0.69
32.83,9.02,94.67,0.18,0.69
33.09,9.05,94.67,0.18,0.69
33.34,9.02,94.67,0.18,0.69
33.59,9.03,94.67,0.18,0.69
33.84,9.05,94.67,0.18,0.69
34.09,9.01,94.67,0.18,0.69
34.34,9.01,94.67,0.18,0.69
34.59,9.02,94.67,0.18,0.69
34.84,9.01,94.67,0.18,0.69
35.09,9.00,94.67,0.18,0.69
35.34,9.00,94.67,0.18,0.69
35.59,8.99,94.67,0.18,0.69
35.84,9.00,94.67,0.18,0.69
36.09,8.98,94.67,0.18,0.69
36.34,8.95,94.67,0.18,0.69
36.59,8.97,94.67,0.18,0.69
36.84,8.99,94.67,0.18,0.69
37.10,8.98,94.67,0.18,0.69
37.35,9.02,94.67,0.18,0.69
37.60,9.00,94.67,0.18,0.69
37.85,9.03,94.67,0.18,0.69
38.10,9.03,94.67,0.18,0.69
38.35,9.01,94.67,0.18,0.69
38.60,9.02,94.67,0.18,0.69
38.85,9.00,94.67,0.18,0.69
39.10,8.99,94.67,0.18,0.69
39.35,8.98,94.67,0.18,0.69
39.60,8.98,94.67,0.18,0.69
39.85,8.98,94.67,0.18,0.69
40.10,8.95,94.67,0.18,0.70
40.35,8.96,94.67,0.18,0.70
40.60,8.95,94.67,0.18,0.70
40.85,8.94,94.67,0.18,0.70
41.10,8.93,94.67,0.18,0.70
41.36,9.03,94.67,0.18,0.70
41.61,8.99,94.67,0.18,0.70
41.86,8.93,94.67,0.18,0.70
42.11,8.98,94.67,0.18,0.70
42.36,8.93,94.67,0.18,0.70
42.61,8.98,94.67,0.18,0.70
42.86,8.94,94.67,0.18,0.70
43.11,8.94,94.67,0.18,0.70
43.36,8.93,94.67,0.18,0.70
43.61,8.92,94.67,0.18,0.70
43.86,8.94,94.67,0.18,0.70
44.11,9.60,94.67,0.18,0.70
44.36,9.59,94.67,0.18,0.70
44.61,9.60,94.67,0.18,0.70
44.86,10.28,94.67,0.18,0.70
45.12,10.27,94.67,0.18,0.70
45.37,10.29,94.67,0.18,0.70
45.62,10.30,94.67,0.18,0.70
45.87,10.58,94.67,0.18,0.70
46.12,10.57,94.67,0.18,0.70
46.37,10.57,94.67,0.18,0.70
46.62,10.56,94.67,0.18,0.72
46.87,10.56,94.67,0.18,0.72
47.12,10.55,94.67,0.18,0.72
47.37,10.78,94.67,0.18,0.72
47.62,10.79,94.67,0.18,0.72
47.87,10.78,94.67,0.18,0.72
48.12,10.76,94.67,0.18,0.72
48.37,10.79,94.67,0.18,0.72
48.62,10.78,94.67,0.18,0.72
48.87,10.76,94.67,0.18,0.72
49.13,10.74,94.67,0.18,0.72
49.38,10.75,94.67,0.18,0.72
49.63,10.73,94.67,0.18,0.72
49.88,10.74,94.67,0.18,0.72
50.13,10.72,94.67,0.18,0.72
50.38,10.70,94.67,0.18,0.72
50.63,10.70,94.67,0.18,0.72
50.88,10.71,94.67,0.18,0.72
51.13,10.71,94.67,0.18,0.72
51.38,10.70,94.67,0.18,0.72
51.63,10.70,94.67,0.18,0.72
51.88,10.69,94.67,0.18,0.72
52.13,10.77,94.67,0.18,0.72
52.38,10.75,94.67,0.18,0.72
52.63,10.77,94.67,0.18,0.72
52.88,10.76,94.67,0.18,0.72
53.14,10.73,94.67,0.18,0.72
53.39,10.74,94.67,0.18,0.72
53.64,10.75,94.67,0.18,0.72
53.89,10.75,94.67,0.18,0.72
54.14,10.74,94.67,0.18,0.72
54.39,10.72,94.67,0.18,0.72
54.64,10.70,94.67,0.18,0.72
54.89,10.71,94.67,0.18,0.72
55.14,10.70,94.67,0.18,0.72
55.39,10.69,94.67,0.18,0.72
55.64,10.69,94.67,0.18,0.73
55.89,10.68,94.67,0.18,0.73
56.14,10.68,94.67,0.18,0.73
56.39,10.76,94.67,0.18,0.73
56.64,10.73,94.67,0.18,0.73
56.89,10.70,94.67,0.18,0.73
57.14,10.78,94.67,0.18,0.73
57.40,10.77,94.67,0.18,0.73
57.65,10.76,94.67,0.18,0.73
57.90,10.76,94.67,0.18,0.73
58.15,10.76,94.67,0.18,0.73
58.40,10.74,94.67,0.18,0.73
58.65,10.76,94.67,0.18,0.73
58.90,10.72,94.67,0.18,0.73
59.15,10.72,94.67,0.18,0.73
59.40,10.71,94.67,0.18,0.73
59.65,10.70,94.67,0.18,0.73
59.90,10.70,94.67,0.18,0.73
60.15,10.68,94.67,0.18,0.73
60.40,10.66,94.67,0.18,0.73
60.65,10.67,94.67,0.18,0.73
60.90,10.66,94.67,0.18,0.73
61.15,10.73,94.67,0.18,0.73
61.40,10.70,94.67,0.18,0.73
61.65,10.72,94.67,0.18,0.73
61.91,10.66,94.67,0.18,0.73
62.16,10.68,94.67,0.18,0.73
62.41,10.65,94.67,0.18,0.73
62.66,10.65,94.67,0.18,0.73
62.91,10.68,94.67,0.18,0.73
63.16,10.70,94.67,0.18,0.73
63.41,10.68,94.67,0.18,0.73
63.66,10.67,94.67,0.18,0.73
63.91,10.62,94.67,0.18,0.73
64.16,10.63,94.67,0.18,0.73
64.41,10.64,94.67,0.18,0.73
64.66,10.61,94.67,0.18,0.73
64.91,10.61,94.67,0.18,0.73
65.16,10.61,94.67,0.18,0.74
65.41,10.68,94.67,0.18,0.74
65.66,10.67,94.67,0.18,0.74
65.92,10.67,94.67,0.18,0.74
66.17,10.67,94.67,0.18,0.74
66.42,10.68,94.67,0.18,0.74
66.67,10.66,94.67,0.18,0.74
66.92,10.62,94.67,0.18,0.74
67.17,10.61,94.67,0.18,0.74
67.42,10.61,94.67,0.18,0.74
67.67,10.65,94.67,0.18,0.74
67.92,10.63,94.67,0.18,0.74
68.17,10.61,94.67,0.18,0.74
68.42,10.62,94.67,0.18,0.74
68.67,10.62,94.67,0.18,0.74
68.92,10.58,94.67,0.18,0.74
69.17,10.57,94.67,0.18,0.74
69.42,10.58,94.67,0.18,0.74
69.67,10.57,94.67,0.18,0.74
69.92,10.63,94.67,0.18,0.74
70.18,10.62,94.67,0.18,0.74
70.43,10.63,94.67,0.18,0.74
70.68,10.61,94.67,0.18,0.74
70.93,10.63,94.67,0.18,0.74
71.18,10.62,94.67,0.18,0.74
71.43,10.60,94.67,0.18,0.74
71.68,10.58,94.67,0.18,0.74
71.93,10.55,94.67,0.18,0.74
72.18,10.59,94.67,0.18,0.74
72.43,10.58,94.67,0.18,0.74
72.68,10.59,94.67,0.18,0.74
72.93,10.57,94.67,0.18,0.74
73.18,10.61,94.67,0.18,0.74
73.43,10.61,94.67,0.18,0.74
73.68,10.61,94.67,0.18,0.74
73.93,10.61,94.67,0.18,0.74
74.18,10.63,94.67,0.18,0.74
74.43,10.61,94.67,0.18,0.74
74.68,10.64,94.67,0.18,0.74
74.94,10.60,94.67,0.18,0.75
75.19,10.62,94.67,0.18,0.75
75.44,10.60,94.67,0.18,0.74
75.69,9.52,96.03,0.18,0.87
75.94,9.38,96.03,0.18,0.87
76.19,9.06,96.04,0.18,0.96
76.44,8.43,96.45,0.19,1.18
76.69,8.42,96.45,0.19,1.18
76.94,8.39,96.45,0.19,1.18
77.19,8.38,96.45,0.19,1.18
77.44,8.37,96.45,0.19,1.18
77.69,8.34,96.45,0.19,1.18
77.94,8.33,96.45,0.19,1.18
78.19,8.27,96.50,0.19,1.27
78.45,8.14,96.54,0.19,1.33
78.70,7.77,96.82,0.19,1.45
78.95,7.75,96.82,0.19,1.45
79.20,7.75,96.82,0.19,1.45
79.45,7.75,96.82,0.19,1.45
79.70,7.74,96.82,0.19,1.45
79.95,7.72,96.82,0.19,1.45
80.20,7.72,96.82,0.19,1.45
80.45,7.70,96.82,0.19,1.45
80.70,7.70,96.82,0.19,1.45
80.95,7.70,96.82,0.19,1.45
81.20,7.69,96.82,0.19,1.45
81.45,7.69,96.82,0.19,1.45
81.70,7.69,96.82,0.19,1.45
81.95,7.68,96.82,0.19,1.45
82.20,7.68,96.82,0.19,1.45
82.45,7.67,96.82,0.19,1.45
82.70,7.67,96.82,0.19,1.45
82.95,7.67,96.82,0.19,1.45
83.20,7.67,96.82,0.19,1.45
83.45,7.66,96.82,0.19,1.45
83.70,7.66,96.82,0.19,1.45
83.95,7.65,96.82,0.19,1.45
84.20,7.65,96.82,0.19,1.45
84.45,7.64,96.82,0.19,1.45
84.70,7.64,96.82,0.19,1.45
84.96,7.64,96.82,0.19,1.45
85.21,7.64,96.82,0.19,1.45
85.46,7.63,96.82,0.19,1.45
85.71,7.63,96.82,0.19,1.45
85.96,7.62,96.82,0.19,1.45
86.21,7.62,96.82,0.19,1.45
86.46,7.61,96.82,0.19,1.45
86.71,7.61,96.82,0.19,1.45
86.96,7.59,96.82,0.19,1.45
87.21,7.59,96.82,0.19,1.45
87.46,7.59,96.82,0.19,1.45
87.71,7.59,96.82,0.19,1.45
87.96,7.59,96.82,0.19,1.45
88.21,7.58,96.82,0.19,1.45
88.46,7.58,96.82,0.19,1.45
88.71,7.58,96.82,0.19,1.45
88.96,7.57,96.82,0.19,1.45
89.21,7.57,96.82,0.19,1.45
89.46,7.56,96.82,0.19,1.45
89.71,7.56,96.82,0.19,1.45
89.96,7.56,96.82,0.19,1.45
90.21,7.56,96.82,0.19,1.45
90.46,7.55,96.82,0.19,1.45
90.71,7.55,96.82,0.19,1.45
90.96,7.55,96.82,0.19,1.45
91.22,7.54,96.82,0.19,1.45
91.47,7.54,96.82,0.19,1.45
91.72,7.54,96.82,0.19,1.45
91.97,7.53,96.82,0.19,1.45
92.22,7.53,96.82,0.19,1.45
92.47,7.53,96.82,0.19,1.45
92.72,7.53,96.82,0.19,1.45
92.97,7.53,96.82,0.19,1.45
93.22,7.58,96.82,0.19,1.45
93.47,7.57,96.82,0.19,1.45
93.72,7.56,96.82,0.19,1.45
93.97,7.54,96.82,0.19,1.45
94.22,7.54,96.82,0.19,1.45
94.47,7.53,96.82,0.19,1.45
94.72,7.53,96.82,0.19,1.45
94.97,7.54,96.82,0.19,1.45
95.22,7.52,96.82,0.19,1.45
95.47,7.51,96.82,0.19,1.45
95.72,7.51,96.82,0.19,1.45
95.97,7.54,96.82,0.19,1.45
96.22,7.54,96.82,0.19,1.45
96.47,7.53,96.82,0.19,1.45
96.72,7.53,96.82,0.19,1.45
96.97,7.51,96.82,0.19,1.45
97.22,7.51,96.82,0.19,1.45
97.48,7.51,96.82,0.19,1.45
97.73,7.50,96.82,0.19,1.45
97.98,7.53,96.82,0.19,1.45
98.23,7.52,96.82,0.19,1.45
98.48,7.51,96.82,0.19,1.45
98.73,7.51,96.82,0.19,1.45
98.98,7.48,96.82,0.19,1.45
99.23,7.47,96.82,0.19,1.45
99.48,7.47,96.82,0.19,1.45
99.73,7.47,96.82,0.19,1.45
99.98,7.46,96.82,0.19,1.45
100.23,7.45,96.82,0.19,1.45
100.48,7.45,96.82,0.19,1.45
100.73,7.45,96.82,0.19,1.45
100.98,7.44,96.82,0.19,1.45
101.23,7.43,96.82,0.19,1.45
101.48,7.48,96.82,0.19,1.45
101.73,7.47,96.82,0.19,1.45
101.98,7.45,96.82,0.19,1.45
102.23,7.45,96.82,0.19,1.45
102.48,7.44,96.82,0.19,1.45
102.73,7.43,96.82,0.19,1.45
102.98,7.41,96.82,0.19,1.45
103.23,7.41,96.82,0.19,1.45
103.48,7.42,96.82,0.19,1.45
103.73,7.22,96.88,0.19,1.61
103.98,7.04,96.88,0.19,1.61
104.24,7.05,96.88,0.19,1.61
104.49,7.14,96.88,0.19,1.61
104.74,7.21,96.88,0.19,1.61
104.99,7.19,96.88,0.19,1.61
105.24,7.19,96.88,0.19,1.61
105.49,7.17,96.88,0.19,1.61
105.74,6.98,96.88,0.19,1.61
105.99,7.18,96.88,0.19,1.61
106.24,6.76,96.88,0.19,1.61
106.49,7.17,96.88,0.19,1.61
106.74,7.13,96.88,0.19,1.61
106.99,7.17,96.88,0.19,1.61
107.24,6.75,96.88,0.19,1.63
107.49,6.73,96.88,0.19,1.63
107.74,7.15,96.88,0.19,1.63
107.99,7.14,96.88,0.19,1.63
108.24,7.09,96.88,0.19,1.63
108.49,7.08,96.88,0.19,1.63
108.74,7.16,96.88,0.19,1.63
108.99,7.15,96.88,0.19,1.63
109.25,7.15,96.88,0.19,1.63
109.50,7.14,96.88,0.19,1.63
109.75,7.10,96.88,0.19,1.63
110.00,7.13,96.88,0.19,1.63
110.25,7.14,96.88,0.19,1.63
110.50,7.14,96.88,0.19,1.63
110.75,7.13,96.88,0.19,1.63
111.00,7.10,96.88,0.19,1.63
111.25,7.08,96.88,0.19,1.63
111.50,7.08,96.88,0.19,1.63
111.75,7.07,96.88,0.19,1.63
112.00,6.96,96.88,0.19,1.63
