t,mem_available_gib,gtt_used_gib,vram_used_gib,rss_gib
17.79,10.72,94.67,0.18,0.69
18.05,10.71,94.67,0.18,0.69
18.30,10.73,94.67,0.18,0.69
18.55,10.71,94.67,0.18,0.69
18.80,10.72,94.67,0.18,0.70
19.05,10.68,94.67,0.18,0.70
19.30,10.68,94.67,0.18,0.70
19.55,10.68,94.67,0.18,0.70
19.80,10.69,94.67,0.18,0.70
20.05,10.68,94.67,0.18,0.71
20.30,10.68,94.67,0.18,0.71
20.55,10.66,94.67,0.18,0.71
20.80,10.66,94.67,0.18,0.71
21.05,10.65,94.67,0.18,0.71
21.30,10.65,94.67,0.18,0.71
21.55,10.65,94.67,0.18,0.71
21.80,10.64,94.67,0.18,0.71
22.05,10.65,94.67,0.18,0.71
22.31,10.65,94.67,0.18,0.71
22.56,10.62,94.67,0.18,0.71
22.81,10.69,94.67,0.18,0.71
23.06,10.68,94.67,0.18,0.71
23.31,10.70,94.67,0.18,0.71
23.56,10.72,94.67,0.18,0.71
23.81,10.73,94.67,0.18,0.71
24.06,10.70,94.67,0.18,0.72
24.31,10.66,94.67,0.18,0.72
24.56,10.68,94.67,0.18,0.72
24.81,10.65,94.67,0.18,0.72
25.06,10.72,94.67,0.18,0.72
25.31,10.66,94.67,0.18,0.72
25.56,10.63,94.67,0.18,0.72
25.81,10.61,94.67,0.18,0.72
26.07,10.61,94.67,0.18,0.72
26.32,10.60,94.67,0.18,0.72
26.57,10.59,94.67,0.18,0.72
26.82,10.60,94.67,0.18,0.72
27.07,10.60,94.67,0.18,0.72
27.32,10.60,94.67,0.18,0.72
27.57,10.57,94.67,0.18,0.72
27.82,10.57,94.67,0.18,0.72
28.07,10.56,94.67,0.18,0.73
28.32,10.56,94.67,0.18,0.73
28.57,10.56,94.67,0.18,0.73
28.82,10.58,94.67,0.18,0.73
29.07,10.63,94.67,0.18,0.73
29.32,10.68,94.67,0.18,0.73
29.57,10.63,94.67,0.18,0.73
29.83,10.59,94.67,0.18,0.73
30.08,10.61,94.67,0.18,0.73
30.33,10.68,94.67,0.18,0.73
30.58,10.68,94.67,0.18,0.73
30.83,10.65,94.67,0.18,0.73
31.08,10.67,94.67,0.18,0.73
31.33,10.67,94.67,0.18,0.73
31.58,10.64,94.67,0.18,0.73
31.83,10.60,94.67,0.18,0.74
32.08,10.60,94.67,0.18,0.74
32.33,10.59,94.67,0.18,0.74
32.58,10.59,94.67,0.18,0.74
32.83,10.60,94.67,0.18,0.74
33.08,10.60,94.67,0.18,0.74
33.33,10.59,94.67,0.18,0.74
33.58,10.58,94.67,0.18,0.74
33.83,10.57,94.67,0.18,0.74
34.09,10.55,94.67,0.18,0.74
34.34,10.54,94.67,0.18,0.74
34.59,10.54,94.67,0.18,0.74
34.84,10.51,94.67,0.18,0.74
35.09,10.52,94.67,0.18,0.74
35.34,10.51,94.67,0.18,0.74
35.59,10.50,94.67,0.18,0.74
35.84,10.54,94.67,0.18,0.75
36.09,10.52,94.67,0.18,0.75
36.34,10.52,94.67,0.18,0.75
36.59,10.54,94.67,0.18,0.75
36.84,10.52,94.67,0.18,0.75
37.09,10.56,94.67,0.18,0.75
37.34,10.57,94.67,0.18,0.75
37.59,10.56,94.67,0.18,0.75
37.85,10.56,94.67,0.18,0.75
38.10,10.56,94.67,0.18,0.75
38.35,10.54,94.67,0.18,0.75
38.60,10.53,94.67,0.18,0.75
38.85,10.50,94.67,0.18,0.75
39.10,10.50,94.67,0.18,0.75
39.35,10.47,94.67,0.18,0.75
39.60,10.51,94.67,0.18,0.75
39.85,10.49,94.67,0.18,0.76
40.10,10.47,94.67,0.18,0.76
40.35,10.48,94.67,0.18,0.76
40.60,10.45,94.67,0.18,0.76
40.85,10.47,94.67,0.18,0.76
41.10,10.46,94.67,0.18,0.76
41.35,10.45,94.67,0.18,0.76
41.60,10.44,94.67,0.18,0.76
41.85,10.43,94.67,0.18,0.76
42.11,10.46,94.67,0.18,0.76
42.36,10.48,94.67,0.18,0.76
42.61,10.48,94.67,0.18,0.76
42.86,10.43,94.67,0.18,0.78
43.11,10.41,94.67,0.18,0.78
43.36,10.43,94.67,0.18,0.78
43.61,10.42,94.67,0.18,0.78
43.86,10.44,94.67,0.18,0.78
44.11,10.46,94.67,0.18,0.78
44.36,10.43,94.67,0.18,0.78
44.61,10.42,94.67,0.18,0.78
44.86,10.43,94.67,0.18,0.78
45.11,10.42,94.67,0.18,0.78
45.36,10.39,94.67,0.18,0.79
45.61,10.38,94.67,0.18,0.79
45.86,10.43,94.67,0.18,0.79
46.12,10.37,94.67,0.18,0.79
46.37,10.36,94.67,0.18,0.79
46.62,10.34,94.67,0.18,0.79
46.87,10.34,94.67,0.18,0.79
47.12,10.33,94.67,0.18,0.79
47.37,10.33,94.67,0.18,0.79
47.62,10.34,94.67,0.18,0.79
47.87,10.34,94.67,0.18,0.79
48.12,10.32,94.67,0.18,0.79
48.37,10.32,94.67,0.18,0.79
48.62,10.33,94.67,0.18,0.79
48.87,10.33,94.67,0.18,0.79
49.12,10.31,94.67,0.18,0.80
49.37,10.30,94.67,0.18,0.80
49.62,10.31,94.67,0.18,0.80
49.87,10.37,94.67,0.18,0.80
50.12,10.38,94.67,0.18,0.80
50.37,10.32,94.67,0.18,0.80
50.63,10.33,94.67,0.18,0.80
50.88,10.34,94.67,0.18,0.80
51.13,10.36,94.67,0.18,0.80
51.38,10.31,94.67,0.18,0.80
51.63,10.34,94.67,0.18,0.80
51.88,10.29,94.67,0.18,0.80
52.13,10.26,94.67,0.18,0.80
52.38,10.26,94.67,0.18,0.80
52.63,10.24,94.67,0.18,0.80
52.88,10.27,94.67,0.18,0.80
53.13,10.26,94.67,0.18,0.81
53.38,10.25,94.67,0.18,0.81
53.63,10.26,94.67,0.18,0.81
53.88,10.23,94.67,0.18,0.81
54.13,10.24,94.67,0.18,0.81
54.38,10.30,94.67,0.18,0.81
54.63,10.28,94.67,0.18,0.81
54.88,10.24,94.67,0.18,0.81
55.14,10.23,94.67,0.18,0.81
